outcome.test.score,treatment,school,is.female,mother.attended.secondary.school,father.attened.secondary.school,failed.at.least.one.school.year,family.receives.cash.transfer,has.computer.with.internet.at.home,is.unemployed,has.some.form.of.income,saves.money.for.future.purchases,intention.to.save.index,makes.list.of.expenses.every.month,negotiates.prices.or.payment.methods,fincial.autonomy.index
36.56867599,0,35012026,0,1,1,0,1,0,0,1,0,30,0,1,24
57.54993057,1,23072067,1,1,1,0,0,0,0,1,0,7,0,0,12
37.75915146,0,33045445,1,0,1,0,0,1,0,0,0,,0,0,
59.417202,1,23073411,0,0,0,0,1,1,0,0,0,32,0,1,31
57.32674026,1,17007496,1,0,0,1,1,1,0,0,0,70,0,1,41
31.14728546,0,23163330,0,0,0,0,1,1,0,0,0,56,1,1,77
61.41091919,0,23041404,1,0,0,0,1,1,0,0,0,41,0,1,86
48.77339935,1,23142804,1,0,0,1,1,,0,1,0,40,0,1,58
52.89245605,1,23100770,1,0,0,0,1,1,0,0,0,,0,0,35
52.61438751,1,53006046,1,0,0,1,1,1,0,0,1,61,1,1,60
62.75437927,1,35925020,0,0,0,0,0,1,0,1,0,18,0,1,48
41.05582047,1,35038519,,,,,,,,1,0,24,0,0,58
74.67021179,0,17046270,,,,,,,0,1,0,,0,1,
70.70178986,1,35008059,1,1,0,0,0,0,1,1,0,27,0,1,22
71.59646606,0,31068675,0,0,0,1,0,1,0,0,1,25,0,1,58
46.82511902,0,35901386,0,1,0,1,0,0,0,0,0,66,0,1,71
62.49232101,0,35923285,1,0,1,0,0,0,0,1,0,34,0,1,39
79.00994873,0,23241489,0,0,0,0,1,1,0,1,0,67,0,1,46
73.58385468,0,23174986,0,0,0,0,1,1,0,0,0,64,0,1,43
64.13838196,0,33027820,1,0,0,0,0,1,1,1,0,38,0,1,24
58.51013565,0,23190884,1,0,0,0,1,1,0,0,0,13,0,1,54
58.08888626,1,33013535,0,0,0,0,0,1,0,0,0,39,0,0,37
43.8276062,0,35038301,1,0,0,1,0,1,1,1,0,38,0,,54
40.82619476,1,23036010,1,1,1,1,0,1,0,1,0,55,0,1,67
60.80189133,1,33013918,1,0,0,1,0,1,0,1,0,72,0,1,77
57.80130005,0,53012623,0,0,0,0,1,0,0,0,0,81,0,1,67
33.83941269,1,53006070,0,1,0,0,0,0,0,1,0,88,0,1,50
34.91537476,0,35901118,,,,,,,1,1,0,72,0,1,62
40.19749069,1,23025611,1,0,0,0,0,1,0,0,0,38,0,1,50
52.36185837,1,33009120,1,0,0,0,1,1,0,0,0,56,0,1,52
56.35461807,1,23025611,1,0,0,0,1,1,0,0,0,54,0,1,69
56.13261795,1,33053359,0,0,0,1,1,1,1,1,0,40,0,1,41
64.56174469,1,33086583,0,1,1,1,1,1,1,1,0,54,0,0,52
53.38339615,1,31322539,0,0,0,0,0,0,1,1,0,55,0,1,39
50.12565613,1,35008308,0,0,0,0,0,0,0,0,0,40,1,1,56
43.4420166,1,33051330,1,0,0,1,1,1,0,1,1,22,0,0,43
75.66584015,0,17007500,,,,,,,0,0,0,35,0,1,41
53.76521683,1,23025611,1,0,1,1,1,1,0,0,0,,0,1,
62.33339691,1,23461667,1,0,0,0,1,1,0,1,1,67,0,1,39
55.52778244,1,23100770,1,0,0,1,1,1,0,0,0,42,0,0,54
81.30756378,1,35014278,1,0,0,0,0,1,1,1,0,65,0,1,37
45.33515167,0,35908885,1,0,0,0,0,1,1,1,0,33,0,0,43
66.29124451,0,23077808,0,0,0,0,1,1,1,1,0,44,0,1,24
62.68240356,1,17047790,1,0,1,0,1,1,0,0,0,42,0,0,12
58.31194305,1,33104344,1,1,0,0,1,1,0,0,0,39,0,,
60.28224564,1,23136413,1,0,0,0,1,1,0,1,0,74,0,1,88
54.57108307,0,23025204,1,0,0,0,0,0,0,1,0,39,1,1,33
66.18000031,1,35046772,1,0,0,0,1,1,1,1,0,100,0,1,75
67.31962585,0,35079893,1,0,1,0,1,1,1,1,0,31,0,1,39
39.36263275,1,33046743,1,0,0,0,1,0,0,0,0,67,1,1,73
42.7131691,1,33016836,1,0,0,0,1,1,0,1,0,47,0,0,69
73.28217316,1,35044436,1,1,0,0,0,0,0,1,1,58,1,1,84
51.3237114,1,23163020,0,0,0,,0,1,0,0,0,39,0,1,60
32.79859543,0,35049141,0,0,0,1,1,1,1,1,,23,,0,5
79.80706787,0,35018855,1,1,0,0,0,0,0,1,0,48,0,0,31
31.07580566,0,23077387,0,1,1,1,1,1,,1,0,,0,,82
38.92260361,1,35002999,0,,1,0,0,0,1,1,0,50,0,1,31
63.56287384,1,35283903,0,0,0,0,0,1,0,1,0,59,0,1,41
58.5173912,0,31338788,0,0,0,0,0,1,1,1,1,71,0,1,67
33.23814011,0,35047156,0,0,0,1,0,0,1,1,1,,0,0,
69.54851532,1,35914708,0,1,1,0,0,0,0,1,0,74,0,1,52
76.8922348,0,35014254,0,1,1,,0,,1,1,1,59,0,1,71
61.32178879,1,53006720,0,0,1,1,0,0,1,1,1,39,0,1,
56.17842102,0,35039676,0,0,0,0,0,1,0,0,0,46,0,1,22
70.90863037,0,33038724,0,1,1,1,1,0,1,1,1,45,1,1,39
51.42989349,0,35925056,0,0,0,0,0,0,1,1,0,18,0,,79
56.52197266,0,35036031,,,,,,,0,0,0,33,1,1,58
45.44146729,0,53014812,0,1,1,0,0,0,0,1,0,56,1,1,60
78.36768341,1,53008790,1,1,1,0,1,0,0,1,0,44,0,1,22
62.11526489,1,33009120,0,1,1,0,0,0,1,1,1,33,0,1,35
58.49711609,1,35925068,0,,0,0,0,0,0,1,0,24,0,0,12
52.99455261,1,31330566,0,0,0,1,0,0,1,1,0,16,0,1,14
57.56318665,0,23165774,0,0,0,0,1,1,1,1,0,35,0,1,14
61.42146301,1,33027137,1,0,0,0,1,1,1,1,1,54,1,1,75
76.01502228,1,33058750,1,1,1,0,0,1,0,1,0,39,0,0,24
35.87481308,0,17013453,0,1,1,0,1,0,0,0,0,65,0,1,94
54.10133362,1,31069019,1,0,0,1,1,1,0,0,0,35,0,1,65
90.44815826,0,35012191,1,1,1,0,0,0,0,0,0,67,0,0,46
47.78508759,1,35012324,1,1,1,0,0,0,1,1,1,63,0,1,62
50.78218842,1,35011423,1,0,1,1,1,1,0,1,1,100,1,1,90
69.20798492,1,35047200,1,0,0,0,0,1,0,0,0,38,0,1,43
93.17021179,0,31069949,,,,,,,0,1,0,43,0,0,1
67.84111023,0,35012348,,,,,,,0,1,0,90,0,1,77
47.26903534,0,31069949,1,0,0,0,1,1,0,0,1,,0,1,67
65.81037903,0,33106584,1,0,0,0,0,1,1,0,0,26,1,1,58
30.41195679,1,35909877,1,1,1,1,1,0,1,1,0,,0,1,90
63.82311249,1,33099936,1,0,0,0,0,1,0,0,0,55,0,1,58
58.21697617,0,53008804,0,1,1,0,0,0,0,0,0,31,0,1,37
66.94704437,1,35011605,1,0,1,0,0,0,0,1,0,43,0,1,22
42.26783371,0,33092257,1,0,0,0,0,1,0,1,0,34,0,0,65
62.52111816,1,35006312,1,0,0,0,0,0,1,1,0,29,0,0,37
72.76509857,1,23064323,0,1,1,0,0,0,0,1,0,61,0,1,65
59.61907196,0,53008804,0,1,,1,0,0,0,0,0,74,0,0,46
71.97201538,1,23025263,1,1,0,0,1,1,0,1,0,38,0,0,29
37.22100067,0,35901600,0,1,0,0,0,0,1,1,0,76,0,1,54
72.57608795,1,33048495,0,1,1,0,1,1,0,1,0,70,0,0,46
78.34843445,0,31068454,0,0,0,1,1,0,,,,,,,
31.34420013,0,33016070,0,1,0,0,1,1,1,1,1,46,0,1,56
55.18349838,0,35191206,0,1,0,0,0,1,0,0,0,75,0,0,37
73.84290314,1,35042195,0,1,1,0,0,1,1,1,0,31,0,1,39
79.55138397,1,33098794,0,0,1,0,0,1,1,1,0,68,0,1,46
60.49210739,0,33055742,0,0,0,1,0,1,0,0,0,62,0,1,46
61.55963898,0,31068454,0,0,0,1,0,0,1,0,0,63,0,1,22
57.92305756,0,33017000,,,,,,,1,1,0,57,0,1,73
72.86338043,0,33104352,0,1,1,0,1,0,0,0,0,32,0,1,39
56.61217499,1,35041634,0,0,0,0,1,,0,0,0,64,0,1,52
59.04906082,0,35008151,0,1,1,0,0,0,0,1,0,,0,0,31
36.28733826,1,53001010,0,1,1,0,0,0,1,1,1,50,0,1,77
52.76819611,0,35921725,0,1,1,0,0,1,0,0,0,20,0,0,41
83.96173859,1,33126160,0,1,1,1,0,0,1,1,0,27,0,1,43
74.64736938,1,33103968,0,0,0,0,1,0,1,1,0,54,0,1,37
42.78112793,1,35038830,0,0,0,0,0,0,0,1,0,65,0,1,48
36.41310883,0,33097437,0,0,1,0,0,0,0,0,0,45,0,0,39
69.05191803,0,33039593,0,1,1,1,1,1,1,1,0,17,0,1,35
52.89317703,0,33125317,0,0,1,0,0,0,1,1,0,47,0,0,60
38.98659134,0,33106690,0,1,1,0,,1,0,1,1,72,0,0,54
63.31996155,1,35011848,0,1,1,0,0,0,1,1,0,69,0,1,31
45.10295868,1,35914708,0,1,1,1,0,0,1,1,0,46,1,1,43
51.26607513,0,35011940,0,0,0,0,1,1,0,0,0,40,0,1,77
59.53030777,0,53007557,0,0,0,0,0,1,0,0,0,46,0,1,41
70.79228973,0,33033170,0,0,0,0,1,1,0,1,0,74,0,1,24
40.07702255,1,33120692,0,0,1,1,0,0,,,,,,,
34.06107712,0,33125317,0,0,0,0,1,0,1,1,0,44,0,1,12
32.70617676,1,33062250,0,0,0,1,0,0,0,1,0,44,0,1,18
69.37143707,1,35902559,0,0,0,0,0,0,0,1,0,70,0,1,84
51.7313652,1,33039216,0,0,0,0,1,1,1,1,0,49,0,1,50
67.06365204,0,33090149,0,1,1,0,0,0,0,1,0,53,0,0,50
55.54672623,0,33011427,0,0,0,0,1,1,1,1,0,73,0,1,58
49.69675446,0,23142332,0,1,0,1,0,1,0,1,0,34,0,1,43
36.30235291,0,33008396,0,0,0,0,0,1,0,1,0,63,0,0,39
41.51083374,1,33009120,0,0,0,1,0,1,0,0,0,,0,1,94
78.56564331,1,35014266,0,1,0,0,0,0,0,0,0,41,0,1,35
43.18878555,0,33054711,0,0,0,1,0,1,1,1,0,50,0,1,56
34.47273254,1,33017786,0,1,0,0,1,1,1,1,0,46,0,1,27
45.87205505,1,35008175,0,1,1,0,0,1,1,1,1,44,0,1,71
64.98944092,1,33052069,0,1,1,1,0,1,0,1,0,20,0,0,58
59.41784668,1,35002148,,,,,,,0,1,0,52,1,0,48
49.59403229,0,35047156,0,1,1,0,0,1,1,1,0,32,0,1,50
68.68283844,0,33106690,0,0,1,0,0,1,0,0,0,17,0,0,
63.65589142,1,33018367,,,,,,,0,1,0,25,0,0,8
56.09521103,0,23234296,0,0,0,0,1,1,0,0,0,46,0,1,37
43.61444473,1,33092265,0,0,1,0,1,1,0,1,0,37,0,0,14
58.88617706,1,35040824,0,1,1,1,0,0,1,1,1,53,0,1,50
71.19033813,0,35019549,0,1,0,0,0,0,0,1,0,48,0,0,31
55.57789993,1,33058750,0,1,1,1,1,1,0,1,1,32,0,1,35
41.09263611,1,23163020,0,1,1,0,1,1,1,1,0,,0,1,60
61.99714661,0,33089078,0,0,0,0,0,1,0,1,0,53,0,1,73
55.9893074,1,17052050,0,1,1,0,1,1,1,1,0,68,0,1,50
39.21173096,0,33137846,0,0,0,1,0,1,1,1,0,15,1,1,79
60.8813324,0,33038260,0,0,1,1,0,0,0,0,0,61,0,1,54
63.13150787,0,33104352,,,,,,,0,0,0,46,0,0,20
37.91240311,0,33018332,0,0,0,0,0,1,0,0,0,41,0,1,46
66.73813629,0,33038228,0,0,0,1,1,0,0,1,0,52,1,1,69
48.53287888,0,35127012,0,1,0,0,0,1,0,1,0,15,0,0,10
41.62110901,0,33028125,0,0,0,0,1,1,0,1,0,,0,1,
47.63428497,0,33057737,0,1,1,0,1,1,1,1,,42,0,,
44.89987183,0,33058741,0,0,0,1,1,1,1,1,1,46,0,1,52
80.89811707,0,33008396,,,,,,,0,1,0,73,1,1,90
32.5070076,1,33049025,0,1,1,0,1,1,0,1,0,50,1,0,48
38.38724136,0,53003624,0,1,1,0,1,0,0,1,0,,0,1,41
69.09741211,0,53005341,0,1,1,0,0,0,0,0,1,67,0,1,65
39.45347977,1,33066035,,,,,,,1,0,0,8,0,1,48
61.78717041,0,35923655,0,1,0,0,0,0,1,1,0,76,0,1,43
68.39047241,1,53008146,0,0,0,1,1,1,1,1,1,73,0,1,60
59.20128632,0,35038301,0,1,0,0,0,0,0,1,0,46,0,0,33
49.51661301,0,35918623,0,1,0,0,1,1,1,1,0,49,0,1,35
33.1975975,1,33003858,0,0,0,1,0,1,1,0,0,90,0,1,77
76.05129242,1,35011605,1,1,0,0,0,0,1,1,0,82,0,1,52
60.94505692,0,33027285,1,0,0,0,0,1,0,1,0,80,0,0,39
64.9777832,1,35908460,1,0,0,0,0,1,1,1,0,39,1,1,41
65.01800537,0,35011812,1,0,0,0,0,1,0,0,0,11,0,0,31
38.76807785,1,33110220,0,0,0,0,1,1,0,1,0,65,0,1,37
34.25691986,1,33051739,0,1,0,0,1,0,1,1,0,16,0,1,22
61.6209259,1,35035993,0,0,0,0,0,0,1,1,1,44,0,1,50
71.49075317,1,33103968,1,1,1,0,0,1,,1,0,72,0,0,56
65.05648804,0,33039593,1,0,1,0,0,1,0,0,0,47,0,1,46
75.24961853,1,35002148,0,0,1,0,0,1,0,1,0,44,0,1,73
31.04093933,0,33045470,1,1,0,0,1,1,1,1,0,28,1,1,27
68.41101837,1,33039402,1,1,1,0,0,0,0,1,0,41,0,1,50
56.8945694,0,33032360,1,0,0,1,1,1,0,0,0,24,0,1,62
57.11852264,1,35011459,0,1,1,1,0,0,0,0,0,49,0,1,46
42.36386871,0,33017930,1,0,0,1,0,0,1,1,0,50,1,1,54
45.2942009,1,53012097,0,1,1,0,1,1,0,0,1,41,0,1,69
35.50281906,0,33060738,,,,,,,0,1,0,17,0,0,
41.26619339,0,17050715,0,1,1,0,0,0,1,1,0,34,0,1,71
43.05119324,1,33099936,0,0,0,0,0,1,1,1,0,19,0,0,
47.42983627,0,33038040,,,,,,,0,1,1,65,0,1,60
72.30233765,0,35014291,0,0,1,0,0,0,0,1,0,36,0,1,67
57.44216156,0,33028583,0,0,1,0,0,0,0,1,0,,0,0,
52.84254837,0,33018430,0,0,0,0,1,1,0,0,0,48,0,1,50
58.44352341,0,35008187,0,1,0,0,0,1,0,0,0,32,0,1,39
46.26367188,1,33125304,0,0,0,1,0,0,0,0,0,55,0,1,56
44.85301208,1,53006046,0,0,0,0,0,0,1,1,0,30,1,1,48
66.4054184,1,35011459,0,1,1,1,1,1,0,1,0,54,0,0,18
70.0341568,1,33054177,0,1,1,1,0,0,1,1,0,48,0,1,35
36.09977722,1,35921749,0,0,0,1,0,1,1,0,0,,0,0,24
34.94150162,1,31068608,0,0,0,1,1,1,0,0,1,58,0,1,
35.65926361,0,33018405,0,1,0,1,0,0,0,1,0,42,0,1,56
61.41398239,1,23060298,0,1,0,1,0,1,0,1,0,61,0,1,60
38.74713898,0,33048517,0,0,0,0,,0,0,1,1,90,0,1,71
66.02785492,1,33139156,0,1,0,1,0,0,0,0,0,46,0,0,67
36.95233154,0,33106690,,,,,,,0,1,0,30,0,1,37
74.21592712,0,35191206,0,1,1,0,0,0,0,0,0,68,0,1,71
50.84847641,0,35042161,0,0,0,1,0,1,0,1,0,26,0,1,54
31.67720795,0,33098786,0,1,1,1,0,0,0,0,0,34,0,1,
53.76524353,1,35901124,0,0,0,0,1,0,0,0,,31,,1,
59.56814957,0,33018332,0,0,0,1,0,1,0,1,0,39,0,0,54
64.88519287,0,23068710,0,1,1,0,0,0,1,1,0,61,0,1,43
53.3690567,0,35018594,0,1,1,0,0,0,,,,,,,
28.14134216,0,31068195,0,0,0,1,0,1,1,1,0,48,0,1,54
34.6190033,0,35011927,0,1,1,0,1,1,1,1,0,45,0,1,39
69.88124847,1,35907406,0,0,1,0,0,0,0,0,0,65,0,0,-1
57.70662689,1,23001011,0,1,1,0,0,1,0,1,0,40,0,1,43
60.9942894,1,35003426,0,0,0,1,0,1,0,1,0,24,0,1,46
63.814785,1,53001206,1,1,1,0,0,1,1,1,0,38,1,1,43
66.78684235,0,23255269,0,1,0,0,1,1,0,1,0,51,0,1,33
50.56587601,0,53051009,0,1,1,0,0,0,0,1,0,30,0,1,43
69.55309296,0,17012104,1,0,0,0,1,1,0,0,1,54,0,1,84
43.61865234,1,33105294,1,0,0,0,1,0,0,0,0,48,0,1,48
57.16770172,1,17002648,,,,,,,0,0,0,46,0,,43
64.20348358,0,35925743,0,1,1,0,0,1,0,1,1,34,0,0,52
30.62598228,0,35004820,0,0,0,0,0,0,1,1,0,-2,1,1,48
48.96132278,1,17034027,0,0,0,1,1,1,1,1,0,32,1,1,27
53.21411896,1,35007195,0,1,1,0,0,1,0,0,0,31,0,0,24
50.89627457,0,33106606,1,1,0,0,0,1,0,1,0,20,0,1,52
52.60750961,1,35901271,1,0,0,1,1,0,0,0,0,18,0,0,56
71.7195282,1,35901192,0,0,0,0,0,1,1,1,0,41,0,1,48
61.10876083,0,23132000,1,0,1,0,0,0,0,1,0,26,0,1,31
70.25753784,1,53012720,0,0,0,0,1,1,0,0,0,67,0,1,33
71.40153503,1,23320214,0,0,0,0,0,0,0,1,0,45,0,1,52
55.91090775,1,35018797,0,1,1,1,0,0,1,1,0,70,0,1,33
49.94236374,1,35008758,0,1,1,1,0,0,0,0,0,27,0,1,12
83.40242004,0,35011927,0,1,1,0,0,0,0,0,1,60,0,1,39
41.18204498,1,33025100,0,0,,0,1,1,0,1,0,27,0,1,62
68.55810547,1,33038473,0,1,1,0,0,1,1,1,1,74,0,1,73
50.60801697,1,33001286,0,0,0,0,1,0,0,0,1,61,0,1,60
78.4725647,1,31068021,0,1,1,0,1,1,0,1,0,39,0,1,60
64.17345428,1,53001214,1,1,1,0,0,0,0,0,0,42,0,0,50
84.20498657,1,23165430,0,1,1,1,0,1,1,1,0,73,0,0,62
58.69466019,1,33046573,0,1,0,0,1,1,0,1,1,64,0,1,65
58.90730667,1,35001417,0,0,0,0,0,1,0,1,0,,0,1,37
46.02645111,0,53007492,,,,,,,1,1,0,43,0,1,56
27.40270042,1,53007387,0,0,0,0,1,1,1,1,0,47,0,1,37
54.94593811,0,17050715,0,0,0,1,1,1,1,1,1,84,0,1,94
39.82996368,0,33018430,0,0,0,0,0,1,,,,,,,
38.31448746,0,33126216,0,0,1,1,0,0,0,1,0,57,0,1,
32.13723755,0,33027820,,,,,,,1,,0,54,0,1,
43.30573273,1,35909488,0,0,0,1,0,1,1,1,0,64,0,1,50
61.32313538,0,35001173,0,0,0,1,0,0,0,1,0,74,0,1,29
52.79685974,1,35921749,0,0,0,0,0,1,0,0,0,36,0,0,-9
60.97649002,1,31068683,0,0,0,0,0,1,1,1,1,85,0,1,75
84.23512268,1,53001214,,,,,,,0,1,0,67,0,1,79
48.23898697,0,33045470,0,0,1,0,1,1,0,0,0,50,0,0,31
58.46465302,1,35925020,0,1,0,0,1,1,0,0,1,17,0,0,29
72.71578979,1,35019458,0,0,0,0,0,0,0,0,0,50,0,1,35
48.80789948,0,23025000,0,0,0,1,1,1,0,0,0,19,0,1,56
56.20301056,0,35043916,0,1,1,0,0,0,1,1,1,74,0,1,60
51.77244949,1,33125304,0,1,0,1,0,0,1,1,0,57,0,1,71
49.7673111,0,35901726,0,0,0,1,0,1,1,1,0,29,0,0,35
75.11855316,1,53001214,0,1,1,0,0,0,0,1,0,84,0,1,90
38.59078217,0,35011940,0,0,0,0,0,0,0,0,0,17,0,0,16
75.3768158,0,35915609,0,1,1,,0,,1,1,1,49,0,1,71
73.53453064,0,35412983,0,0,1,1,0,0,0,0,0,57,0,1,48
40.25904083,1,35011757,0,1,1,0,0,0,0,0,0,41,0,1,35
30.50805283,0,35901386,0,1,0,0,1,1,0,1,0,16,0,1,3
36.72595978,0,35010923,0,1,0,1,0,1,1,1,0,54,1,1,20
64.45738983,1,35014266,0,1,0,0,0,0,1,1,0,49,0,1,43
55.89065933,1,35002203,0,1,0,0,1,0,0,0,0,18,0,1,37
35.22917557,0,23024658,0,0,0,1,0,1,0,1,0,34,0,1,82
43.54896545,1,33044953,,,,,,,1,1,1,78,0,1,73
84.71333313,1,53001214,0,0,1,0,0,0,0,1,0,72,0,1,71
75.41339874,1,23070382,0,1,1,,0,0,0,0,0,81,0,1,41
54.03187943,1,35014285,0,0,0,0,0,0,1,1,0,56,0,1,39
50.76185226,0,35018673,0,,,0,0,0,0,0,0,35,0,1,52
42.74283218,1,23036010,0,,0,0,1,1,0,1,0,,0,1,
84.65370941,0,33038040,0,0,0,0,0,1,0,1,1,67,0,1,39
57.82495117,0,35011952,0,0,0,0,1,0,0,0,0,31,0,0,43
40.73581314,0,35047776,0,0,0,0,0,0,1,1,0,39,0,1,12
47.37259293,0,33125317,0,1,1,1,0,0,0,0,0,45,0,0,27
37.17311478,1,23011769,0,0,0,0,0,1,1,0,0,39,0,1,5
43.10679245,0,33038880,0,0,0,1,1,1,0,1,0,15,0,1,20
36.54812241,0,35001466,0,1,0,1,0,0,,,,,,,
68.53866577,1,53006062,0,1,1,0,0,0,0,1,0,36,0,1,29
75.09620667,0,33089078,0,0,0,0,0,0,0,1,0,51,0,0,48
43.28738785,1,33125304,0,1,0,0,0,0,0,1,,35,0,,37
52.07182312,1,33082049,0,1,1,1,0,1,0,0,0,,0,1,
39.32594681,1,33048282,,,,,,,0,1,0,59,0,1,58
60.23217392,1,53011520,,,,,,,0,1,0,37,0,0,35
51.64587021,0,23060174,0,0,0,0,1,1,1,1,0,12,0,1,31
36.15665436,0,53011066,0,1,0,0,1,0,0,0,0,25,0,1,48
77.23281097,0,35915609,0,0,0,1,1,1,1,1,0,61,0,1,60
33.5516777,0,33025320,0,1,0,1,0,0,1,1,0,,1,1,46
72.94623566,0,35923655,0,0,0,1,0,1,1,1,0,54,0,1,48
46.11015701,1,33016550,,,,,,,0,1,0,48,0,1,52
49.74491882,0,35014175,0,0,1,1,,0,1,1,0,73,0,1,41
34.37867355,1,33040150,0,1,0,1,1,0,0,1,0,72,0,0,73
34.47906876,0,33085498,0,0,0,0,1,0,0,1,1,90,0,1,22
45.4685936,0,23060174,0,0,0,1,1,1,0,0,0,22,0,1,79
38.62852097,0,53011066,0,1,0,0,0,1,0,0,0,,0,0,29
42.09341049,0,35412983,0,,0,0,0,0,1,1,0,19,0,1,56
54.06771088,1,53006720,0,0,0,0,0,0,1,1,1,42,0,1,33
44.95522308,1,33016836,0,0,0,0,0,0,1,1,0,,0,1,18
71.22657013,0,33015309,0,1,0,0,0,0,1,1,1,57,0,1,52
35.40200043,0,23068710,0,1,1,0,0,0,1,1,0,27,0,0,24
33.71179199,0,33065217,0,0,0,1,0,0,0,1,0,,0,1,54
41.30658722,0,53011066,1,1,1,0,1,0,1,1,0,59,0,1,27
54.56366348,1,33006571,0,0,0,1,0,1,1,1,0,63,0,,46
30.02286339,0,33015309,0,1,1,1,0,0,0,0,0,48,1,0,33
49.20775223,1,23085568,0,0,0,1,1,1,0,0,0,57,0,1,50
59.26478577,1,35037874,0,1,0,0,1,1,0,1,0,64,0,0,35
72.7322998,1,35001824,0,1,0,0,0,0,1,1,0,68,0,1,71
65.60368347,1,23252294,0,0,0,1,0,1,1,0,0,33,0,1,24
55.00611496,1,35011149,0,1,1,1,0,0,1,1,1,52,0,1,82
70.80033875,1,23025263,1,1,1,0,0,0,0,0,0,49,0,1,24
57.45711899,1,17034027,1,0,0,0,0,1,1,1,0,37,0,1,67
42.25953293,1,35011514,1,0,0,1,1,1,0,1,0,,0,1,50
61.85681534,1,35923597,1,0,0,0,1,0,1,1,0,41,1,1,56
69.67424011,0,35901386,1,1,1,0,0,0,0,1,0,28,0,1,46
58.80446625,1,33025363,1,0,0,1,0,1,0,1,0,48,0,1,52
39.58390045,1,33004943,1,0,0,0,1,1,1,1,0,39,0,1,48
78.52554321,1,33126267,1,1,1,0,1,0,0,0,0,,0,0,8
46.73865509,0,33065217,1,0,0,1,1,0,1,1,0,35,0,1,54
45.50269699,1,35002963,1,1,1,0,0,1,0,0,0,28,0,1,71
61.90807343,0,17026229,1,1,1,0,1,0,1,1,0,75,0,1,46
64.3633194,1,35011575,,,,,,,0,0,0,38,0,1,60
37.02398682,1,33058679,1,1,,0,1,1,0,0,0,28,0,0,46
32.34214401,0,53011066,1,0,1,1,1,1,0,0,0,,0,1,56
82.41719818,0,33099189,1,0,0,0,0,0,1,1,1,61,1,1,60
47.37594986,0,53005171,0,0,0,0,0,1,0,1,0,49,0,1,58
71.41858673,1,33120692,1,0,0,1,0,1,,,,,,,
53.77788162,1,33016550,1,0,0,1,0,1,0,1,1,34,0,1,43
45.63464355,0,23071095,1,0,0,0,1,1,1,1,1,53,0,1,73
72.13236237,1,33103968,0,1,1,0,0,1,0,1,0,29,0,0,27
34.57503128,0,53011066,1,0,0,0,1,1,0,1,0,44,0,0,41
39.34078598,0,33138354,0,1,1,0,1,0,0,,0,,0,1,37
33.57686996,0,33028125,0,1,1,0,0,0,1,0,0,65,0,0,8
47.62183762,0,33045070,0,1,1,1,0,1,1,1,0,53,0,1,
70.28573608,1,35008175,0,1,1,1,0,1,1,1,1,53,1,1,77
51.76579285,1,23064323,1,0,0,0,1,1,0,0,0,46,0,1,71
67.02988434,1,53002482,1,0,1,1,0,0,0,,0,15,0,0,24
30.98600006,0,17026350,1,1,0,1,0,0,0,0,0,34,0,0,14
38.87254715,0,53011066,1,1,1,0,0,1,0,1,0,51,0,1,
46.63864517,0,35040400,,,,,,,0,0,0,81,0,,29
42.94934845,0,31069469,1,0,0,0,1,1,1,1,0,,0,1,
44.9798851,0,35019800,0,1,0,1,0,1,0,0,0,,0,1,
37.78155518,1,33103968,0,1,0,0,1,0,0,1,0,49,1,1,73
70.09835052,0,33008396,0,1,1,1,0,1,0,1,0,69,0,0,37
54.60046768,0,23132000,0,1,0,0,1,1,1,1,0,,0,1,
59.09205246,0,23073853,1,0,0,1,1,1,0,0,0,19,0,1,
48.6188736,0,23035684,1,1,1,0,1,1,0,0,0,50,1,1,75
60.65444946,0,33015309,0,0,1,0,0,1,0,0,0,47,0,1,65
62.45740891,1,33039402,0,1,1,1,0,1,1,1,0,57,1,1,60
62.90134048,0,23060174,1,0,0,0,1,1,0,1,0,70,0,1,71
47.18251038,0,35019446,0,1,1,0,0,0,0,0,0,55,0,1,60
77.00984192,0,35011940,0,0,0,0,1,0,1,1,0,61,1,1,48
50.76869965,0,33106606,0,1,,0,0,1,0,1,0,52,0,1,52
74.11818695,0,35905471,0,1,0,0,1,0,0,0,0,62,0,1,56
71.78603363,0,35018156,1,0,0,0,0,1,0,0,0,81,0,1,54
32.87220001,1,23264616,0,0,0,1,1,1,1,1,1,44,0,1,58
67.20640564,1,35011824,1,0,1,0,0,0,0,0,0,59,0,0,69
45.85343552,0,33004749,1,0,0,1,1,1,1,1,1,31,0,1,54
87.60025787,1,53012720,1,0,0,0,1,1,0,1,0,63,1,1,48
69.35074615,0,23265795,1,0,1,0,1,1,0,1,0,44,0,0,24
61.41993713,1,35907397,1,0,0,0,0,0,0,0,0,54,0,1,43
71.19055939,0,33041253,1,0,0,1,0,1,0,1,0,44,0,0,29
37.02875137,1,33100209,1,0,0,1,1,1,0,0,0,30,0,1,48
49.91883087,0,31068675,1,1,1,0,0,0,0,1,0,38,0,1,46
65.32504272,1,35901131,0,0,0,0,0,0,0,1,0,41,0,1,24
57.25793076,0,35918623,1,0,1,0,1,1,1,1,0,30,0,0,22
71.38909912,1,33006571,1,0,1,0,0,1,0,0,0,31,0,1,50
47.59264374,0,33014736,0,0,0,1,0,1,1,0,0,50,0,1,46
64.59890747,1,35039123,,,,,,,1,1,0,22,0,1,62
